customer_id,age,income,employment_status,state,customer_tenure_months,card_type,rewards_preference,credit_score,credit_limit,current_balance,utilization_rate,revolver_flag,revolving_balance,payment_ratio,late_payments_12m,delinquency_flag,default_probability,risk_band,monthly_spend,transactions_count,avg_transaction_amount,grocery_spend,dining_spend,travel_spend,gas_spend,online_spend,inactive_flag,interchange_revenue,interest_revenue,rewards_cost,expected_credit_loss,risk_adjusted_profit,expected_spend_lift,expected_incremental_profit,expected_roi,customer_segment,recommended_action,offer_type,decision_status,ab_test_group,spend_to_income_ratio,balance_to_income_ratio,risk_adjusted_margin,utilization_band,profitability_band,roi_band,campaign_eligible_flag,risk_guardrail_flag
100058,57,32799.06,Self-Employed,NJ,112,Secured,Cashback,631,11650.57,4498.29,0.3861,1,4189.77,0.3008,0,0,0.0254,Low Risk,1593.17,22,72.42,291.56,191.05,217.77,241.84,650.95,0,28.68,85.54,9.56,6.86,97.8,0.0974,84.93,25.9725,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0486,0.1371,0.0614,Moderate Utilization,Moderate Profit,High ROI,1,0
100059,54,88775.21,Full-Time,MA,41,Savor,Cashback,694,25771.13,2301.36,0.0893,0,0.0,0.7439,0,0,0.0029,Low Risk,550.64,11,50.06,178.18,87.03,32.26,167.85,85.32,1,9.91,0.0,13.22,0.4,-3.71,0.1184,-13.32,-1.9138,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Do Not Launch,Not Eligible,0.0062,0.0259,-0.0067,Low Utilization,Negative Profit,Negative ROI,0,0
100060,66,44333.69,Full-Time,NC,16,Platinum,Cashback,642,17443.11,5738.78,0.329,1,3331.36,0.2698,0,0,0.0181,Low Risk,1135.41,13,87.34,224.56,485.48,14.06,220.22,191.08,0,20.44,68.02,11.35,6.23,70.88,0.103,73.39,19.4668,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0256,0.1294,0.0624,Moderate Utilization,Moderate Profit,Moderate ROI,1,0
100061,57,77315.94,Full-Time,NC,70,Savor,Travel,743,21676.96,4727.74,0.2181,0,0.0,0.7332,0,0,0.0031,Low Risk,4644.56,60,77.41,969.04,1971.89,9.8,526.54,1167.3,0,83.6,0.0,111.47,0.88,-28.75,0.1555,-77.54,-12.3866,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0601,0.0611,-0.0062,Low Utilization,Negative Profit,Negative ROI,0,0
100062,38,53152.45,Student,NJ,17,Quicksilver,Travel,671,16412.06,6612.42,0.4029,0,0.0,0.4602,0,0,0.0118,Low Risk,1214.14,21,57.82,686.93,240.83,49.81,50.53,186.06,0,21.85,0.0,20.64,4.68,-3.47,0.1542,-19.9,-6.4194,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0228,0.1244,-0.0029,Moderate Utilization,Negative Profit,Negative ROI,0,0
100063,68,59215.83,Full-Time,TX,50,Savor,Travel,697,21243.22,5829.14,0.2744,1,4712.23,0.4133,0,0,0.0086,Low Risk,3304.23,45,73.43,518.49,140.89,850.88,711.01,1082.95,0,59.48,96.21,79.3,3.01,73.38,0.1164,72.05,11.8699,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0558,0.0984,0.0222,Low Utilization,Moderate Profit,Moderate ROI,1,0
100064,41,48151.03,Part-Time,NY,88,Secured,Low APR,637,17624.31,7411.02,0.4205,0,0.0,0.3678,0,0,0.0172,Low Risk,3333.78,68,49.03,738.12,136.04,262.51,915.15,1281.96,0,60.01,0.0,20.0,7.65,32.36,0.0809,-4.71,-1.3894,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0692,0.1539,0.0097,Moderate Utilization,Moderate Profit,Negative ROI,0,0
100065,36,61838.64,Full-Time,NJ,15,Quicksilver,Cashback,683,20532.35,5621.76,0.2738,1,2550.52,0.6763,1,0,0.0134,Low Risk,4372.31,74,59.09,981.64,496.13,620.11,565.13,1709.31,0,78.7,52.07,74.33,4.52,51.92,0.0952,10.12,1.6645,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Control,0.0707,0.0909,0.0119,Low Utilization,Moderate Profit,Low ROI,1,0
100066,65,146318.26,Full-Time,FL,111,Savor,Grocery,697,27985.63,8026.28,0.2868,1,5684.77,0.6193,2,0,0.0099,Low Risk,4613.92,66,69.91,1679.06,875.99,97.58,489.48,1471.81,0,83.05,116.06,110.73,4.77,83.61,0.1307,79.95,11.3404,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0315,0.0549,0.0181,Low Utilization,Moderate Profit,Moderate ROI,1,0
100067,39,118388.28,Part-Time,CA,77,Quicksilver,Travel,737,25779.05,1136.86,0.0441,0,0.0,0.9249,0,0,0.002,Low Risk,5965.33,112,53.26,747.35,908.68,1315.41,925.99,2067.91,0,107.38,0.0,101.41,0.14,5.83,0.1381,-8.73,-1.9796,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0504,0.0096,0.001,Low Utilization,Low Profit,Negative ROI,0,0
100068,24,76793.95,Full-Time,CA,110,Platinum,Dining,646,18218.02,6640.47,0.3645,0,0.0,0.2661,0,0,0.0111,Low Risk,3902.87,53,73.64,1260.54,270.12,1113.19,603.45,655.58,0,70.25,0.0,39.03,4.42,26.8,0.12,-4.05,-0.9712,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0508,0.0865,0.0069,Moderate Utilization,Moderate Profit,Negative ROI,0,0
100069,44,65471.91,Full-Time,GA,88,Savor,Travel,727,22309.34,3047.46,0.1366,1,1643.05,0.753,0,0,0.0042,Low Risk,1682.18,22,76.46,230.13,693.72,124.03,534.76,99.54,0,30.28,33.55,40.37,0.77,22.69,0.18,32.57,4.633,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Control,0.0257,0.0465,0.0135,Low Utilization,Low Profit,Low ROI,1,0
100070,59,94330.94,Full-Time,NY,116,Savor,Cashback,703,19488.56,4577.86,0.2349,0,0.0,0.771,0,0,0.0041,Low Risk,5412.04,109,49.65,556.59,1774.27,509.32,776.0,1795.86,0,97.42,0.0,129.89,1.13,-33.6,0.0935,-60.37,-9.8483,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0574,0.0485,-0.0062,Low Utilization,Negative Profit,Negative ROI,0,0
100071,30,106360.29,Part-Time,MA,62,Venture,Travel,742,27577.61,7263.94,0.2634,0,0.0,0.8229,0,0,0.0029,Low Risk,6935.75,105,66.05,3709.4,665.0,1005.05,1193.83,362.47,0,124.84,0.0,152.59,1.26,-29.01,0.1377,-75.86,-12.355,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0652,0.0683,-0.0042,Low Utilization,Negative Profit,Negative ROI,0,0
100072,43,46698.92,Full-Time,GA,4,Platinum,Dining,659,15653.4,4179.46,0.267,1,2954.76,0.557,0,0,0.0127,Low Risk,1863.66,25,74.55,95.9,568.07,31.49,544.18,624.02,0,33.55,60.33,18.64,3.18,72.06,0.147,101.1,67.4,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0399,0.0895,0.0387,Low Utilization,Moderate Profit,High ROI,1,0
100073,27,64053.61,Full-Time,NJ,10,Quicksilver,Cashback,747,27119.08,6985.88,0.2576,1,4467.85,0.851,0,0,0.0052,Low Risk,3708.03,54,68.67,1334.66,230.03,703.13,856.1,584.11,0,66.74,91.22,63.04,2.18,92.74,0.1436,135.22,30.3184,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0579,0.1091,0.025,Low Utilization,Moderate Profit,High ROI,1,0
100074,54,30784.84,Full-Time,NY,24,Platinum,Cashback,559,11722.16,5528.17,0.4716,0,0.0,0.3538,1,0,0.06,Moderate Risk,1572.18,17,92.48,361.74,691.47,211.04,73.78,234.16,0,28.3,0.0,15.72,19.9,-7.32,0.093,-65.54,-17.5241,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0511,0.1796,-0.0047,Moderate Utilization,Negative Profit,Negative ROI,0,0
100075,44,106053.92,Retired,IL,15,Quicksilver,Dining,707,24899.97,13968.88,0.561,1,11406.12,0.7217,1,0,0.0196,Low Risk,2106.81,23,91.6,460.47,667.61,212.8,218.64,547.29,0,37.92,232.87,35.82,16.43,218.54,0.151,365.39,56.3005,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0199,0.1317,0.1037,Moderate Utilization,High Profit,High ROI,1,0
100076,37,157520.39,Full-Time,NJ,98,Quicksilver,Dining,725,32487.16,7962.6,0.2451,0,0.0,0.4644,0,0,0.0023,Low Risk,5893.06,91,64.76,2651.18,90.12,727.72,252.14,2171.9,0,106.08,0.0,100.18,1.1,4.8,0.1398,-12.82,-2.0221,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0374,0.0505,0.0008,Low Utilization,Low Profit,Negative ROI,0,0
100077,32,68434.66,Full-Time,CA,114,Platinum,Travel,579,14647.9,7717.98,0.5269,1,6480.11,0.3878,2,0,0.0899,High Risk,3120.63,52,60.01,283.24,618.18,323.58,1079.06,816.57,0,56.17,132.3,31.21,41.63,115.63,0.1602,-91.17,-17.7719,Risk Watch,No Growth Offer,No Offer,Block,Not Eligible,0.0456,0.1128,0.0371,Moderate Utilization,High Profit,Negative ROI,0,1
100078,48,27105.6,Full-Time,NJ,76,Platinum,Dining,579,9747.51,3706.0,0.3802,1,2384.48,0.4385,2,0,0.0763,Moderate Risk,1875.55,24,78.15,411.55,718.63,367.18,175.6,202.59,0,33.76,48.68,18.76,16.97,46.71,0.1073,-54.94,-13.1435,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0692,0.1367,0.0249,Moderate Utilization,Moderate Profit,Negative ROI,0,0
100079,53,85454.04,Full-Time,CA,25,Platinum,Grocery,742,21526.95,215.27,0.01,0,0.0,0.7154,0,0,0.002,Low Risk,3159.21,39,81.01,1159.19,954.0,1.0,236.77,808.25,0,56.87,0.0,31.59,0.03,25.25,0.1318,28.69,7.0491,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.037,0.0025,0.008,Low Utilization,Moderate Profit,Moderate ROI,1,0
100080,67,45264.69,Full-Time,NJ,118,Platinum,Travel,644,15082.29,4900.24,0.3249,0,0.0,0.5431,1,0,0.0173,Low Risk,3455.87,63,54.86,1392.32,1162.14,232.84,98.71,569.86,0,62.21,0.0,34.56,5.09,22.56,0.1441,-29.98,-8.976,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0763,0.1083,0.0065,Moderate Utilization,Low Profit,Negative ROI,0,0
100081,42,50080.81,Self-Employed,GA,39,Secured,Dining,641,14837.02,2675.11,0.1803,1,2321.68,0.5239,0,0,0.0111,Low Risk,1574.15,21,74.96,498.71,395.08,31.61,212.06,436.68,0,28.33,47.4,9.44,1.78,64.51,0.1427,89.6,40.7273,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0314,0.0534,0.041,Low Utilization,Moderate Profit,High ROI,1,0
100082,28,86091.17,Part-Time,VA,107,Quicksilver,Cashback,725,23735.78,7244.16,0.3052,1,5624.78,0.5841,0,0,0.0062,Low Risk,4570.36,49,93.27,1222.61,990.71,1368.23,73.05,915.75,0,82.27,114.84,77.7,2.69,116.72,0.1353,154.21,23.4006,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.0531,0.0841,0.0255,Moderate Utilization,High Profit,High ROI,1,0
100083,61,73637.72,Full-Time,NC,84,Platinum,Cashback,682,19648.92,7350.66,0.3741,0,0.0,0.6947,0,0,0.0086,Low Risk,3112.09,36,86.45,709.19,689.77,543.76,460.32,709.05,0,56.02,0.0,31.12,3.79,21.11,0.1256,4.96,1.3933,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Test,Control,0.0423,0.0998,0.0068,Moderate Utilization,Low Profit,Low ROI,1,0
100084,51,53905.85,Full-Time,FL,54,Quicksilver,Dining,682,21400.96,8269.33,0.3864,0,0.0,0.3682,1,0,0.0142,Low Risk,1854.8,37,50.13,668.48,172.13,138.75,289.32,586.11,0,33.39,0.0,31.53,7.05,-5.19,0.106,-27.26,-4.9206,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0344,0.1534,-0.0028,Moderate Utilization,Negative Profit,Negative ROI,0,0
100085,55,50370.74,Full-Time,IL,96,Platinum,Dining,666,20354.56,7506.76,0.3688,1,6171.53,0.4949,0,0,0.016,Low Risk,1856.89,34,54.61,299.75,125.72,347.22,307.35,776.84,0,33.42,126.0,18.57,7.21,133.64,0.0958,135.78,90.52,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0369,0.149,0.072,Moderate Utilization,High Profit,High ROI,1,0
100086,25,69762.45,Full-Time,MA,81,Savor,Cashback,697,19665.66,3907.57,0.1987,0,0.0,0.6409,0,0,0.0045,Low Risk,1876.0,28,67.0,932.95,35.45,407.48,139.32,360.8,0,33.77,0.0,45.02,1.06,-12.31,0.1035,-28.23,-4.2579,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0269,0.056,-0.0066,Low Utilization,Negative Profit,Negative ROI,0,0
100087,36,55716.1,Full-Time,NY,110,Platinum,Dining,637,12550.99,3801.69,0.3029,1,2358.03,0.4322,0,0,0.0162,Low Risk,2753.63,39,70.61,736.21,449.81,17.59,1513.2,36.82,0,49.57,48.14,27.54,3.7,66.47,0.123,52.24,13.3265,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Control,0.0494,0.0682,0.0241,Moderate Utilization,Moderate Profit,Moderate ROI,1,0
100088,58,41527.88,Full-Time,GA,74,Quicksilver,Cashback,688,15615.46,6592.85,0.4222,1,5673.36,0.5014,0,0,0.0165,Low Risk,2112.71,37,57.1,721.2,283.15,486.65,233.24,388.48,0,38.03,115.83,35.92,6.53,111.41,0.1191,128.41,29.7935,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Treatment,0.0509,0.1588,0.0527,Moderate Utilization,High Profit,High ROI,1,0
100089,61,57545.05,Student,GA,49,Platinum,Grocery,604,16967.81,12191.37,0.7185,1,10654.71,0.05,2,0,0.1341,High Risk,3212.35,42,76.48,470.35,275.84,139.14,821.78,1505.24,0,57.82,217.53,32.12,98.09,145.14,0.1193,-99.7,-25.3046,High-Utilization Revolver,Payment Health Messaging,Financial Health Nudge,Do Not Launch,Not Eligible,0.0558,0.2119,0.0452,High Utilization,High Profit,Negative ROI,0,0
100090,42,76315.31,Full-Time,TX,14,Savor,Cashback,676,22437.68,8373.74,0.3732,1,4400.69,0.641,0,0,0.0125,Low Risk,2262.17,38,59.53,900.29,159.9,459.22,634.02,108.73,0,40.72,89.85,54.29,6.28,70.0,0.1059,64.52,10.0812,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0296,0.1097,0.0309,Moderate Utilization,Moderate Profit,Moderate ROI,1,0
100091,60,61401.93,Full-Time,IL,120,Quicksilver,Travel,712,18343.17,6730.11,0.3669,0,0.0,0.8822,0,0,0.007,Low Risk,2405.12,35,68.72,559.03,260.99,373.89,954.72,256.48,0,43.29,0.0,40.89,2.83,-0.43,0.1585,-22.9,-5.181,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0392,0.1096,-0.0002,Moderate Utilization,Negative Profit,Negative ROI,0,0
100092,62,36545.98,Retired,CA,95,Secured,Low APR,629,10141.61,7115.35,0.7016,1,4911.26,0.2277,2,0,0.1197,High Risk,2672.84,35,76.37,304.56,153.91,564.57,826.26,823.54,0,48.11,100.27,16.04,51.1,81.24,0.0678,-81.87,-39.5507,High-Utilization Revolver,Payment Health Messaging,Financial Health Nudge,Do Not Launch,Not Eligible,0.0731,0.1947,0.0304,High Utilization,Moderate Profit,Negative ROI,0,0
100093,39,100248.48,Full-Time,NY,15,Quicksilver,Travel,686,21131.75,6322.62,0.2992,1,4236.01,0.4948,0,0,0.0078,Low Risk,6376.38,99,64.41,2280.14,2150.78,547.21,1015.93,382.31,0,114.77,86.49,108.4,2.96,89.9,0.1087,67.0,8.9096,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0636,0.0631,0.0141,Low Utilization,Moderate Profit,Moderate ROI,1,0
100094,65,22000.0,Full-Time,CA,74,Quicksilver,Travel,723,23244.53,5020.82,0.216,1,3094.78,0.644,0,0,0.0074,Low Risk,2354.4,33,71.35,272.69,277.95,498.94,460.83,843.99,0,42.38,63.19,40.02,2.23,63.32,0.1475,86.41,11.6299,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.107,0.2282,0.0269,Low Utilization,Moderate Profit,Moderate ROI,1,0
100095,35,54859.28,Full-Time,FL,100,Savor,Cashback,720,22236.78,8163.12,0.3671,1,5184.63,0.7799,0,0,0.0097,Low Risk,4587.4,78,58.81,1125.82,1794.59,23.79,1141.17,502.04,0,82.57,105.85,110.1,4.75,73.57,0.1266,63.03,8.7908,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.0836,0.1488,0.016,Moderate Utilization,Moderate Profit,Moderate ROI,1,0
100096,32,50996.72,Retired,NY,85,Secured,Cashback,658,16258.81,10072.33,0.6195,1,8540.95,0.4684,0,0,0.0363,Moderate Risk,1414.62,28,50.52,482.38,426.58,207.14,212.49,86.04,0,25.46,174.38,8.49,21.94,169.41,0.0699,127.0,48.8462,High-Utilization Revolver,Payment Health Messaging,Financial Health Nudge,Test,Treatment,0.0277,0.1975,0.1198,High Utilization,High Profit,High ROI,1,0
100097,54,70420.18,Full-Time,CA,35,Platinum,Low APR,629,16204.44,8495.99,0.5243,1,6565.16,0.4185,0,0,0.0307,Moderate Risk,913.77,13,70.29,352.33,150.01,174.77,96.95,139.71,1,16.45,134.04,9.14,15.65,125.7,0.0909,128.28,33.4062,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Scale,Control,0.013,0.1206,0.1376,Moderate Utilization,High Profit,High ROI,1,0
100098,52,83775.67,Full-Time,NC,19,Platinum,Grocery,596,10738.74,4842.1,0.4509,1,3125.1,0.36,2,1,0.0573,Moderate Risk,237.4,3,79.13,50.08,49.93,68.38,17.03,51.98,1,4.27,63.8,2.37,16.65,49.05,0.1595,103.76,31.6341,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Scale,Treatment,0.0028,0.0578,0.2066,Moderate Utilization,Moderate Profit,High ROI,1,0
100099,27,106217.19,Full-Time,FL,113,Quicksilver,Grocery,744,26127.62,261.28,0.01,0,0.0,1.0,0,0,0.002,Low Risk,6621.79,106,62.47,1175.62,1568.16,2273.71,1440.77,163.53,0,119.19,0.0,112.57,0.03,6.59,0.1401,-8.01,-2.5922,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Do Not Launch,Not Eligible,0.0623,0.0025,0.001,Low Utilization,Low Profit,Negative ROI,0,0
100100,61,49059.54,Full-Time,IL,46,Savor,Low APR,707,22980.2,2803.58,0.122,1,1924.26,0.5904,0,0,0.0053,Low Risk,1762.72,32,55.08,466.38,20.35,137.14,199.55,939.3,0,31.73,39.29,42.31,0.89,27.82,0.0785,13.29,1.8082,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Test,Treatment,0.0359,0.0571,0.0158,Low Utilization,Moderate Profit,Low ROI,1,0
100101,30,84657.13,Full-Time,CA,105,Platinum,Cashback,706,21676.66,7519.63,0.3469,1,5171.92,0.6879,0,0,0.0085,Low Risk,951.36,18,52.85,153.6,189.89,99.27,234.37,274.24,1,17.12,105.59,9.51,3.84,109.36,0.1207,152.29,45.4597,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Scale,Control,0.0112,0.0888,0.115,Moderate Utilization,High Profit,High ROI,1,0
100102,60,71843.38,Full-Time,NY,57,Platinum,Grocery,598,14007.16,5395.56,0.3852,0,0.0,0.4577,2,0,0.0359,Moderate Risk,3136.95,46,68.19,566.11,134.27,965.74,392.68,1078.15,0,56.47,0.0,31.37,11.62,13.48,0.1226,-85.95,-24.4872,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0437,0.0751,0.0043,Moderate Utilization,Low Profit,Negative ROI,0,0
100103,21,32246.13,Student,MA,92,Platinum,Cashback,638,14872.47,6256.85,0.4207,1,4409.99,0.4044,0,0,0.0267,Low Risk,1427.44,23,62.06,231.23,121.88,232.02,630.93,211.38,0,25.69,90.04,14.27,10.02,91.44,0.107,91.75,28.9432,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Scale,Control,0.0443,0.194,0.0641,Moderate Utilization,Moderate Profit,High ROI,1,0
100104,60,147005.74,Part-Time,TX,31,Platinum,Dining,735,26725.27,8958.31,0.3352,0,0.0,0.4213,0,0,0.003,Low Risk,7163.28,84,85.28,4632.85,410.55,632.96,285.77,1201.15,0,128.94,0.0,71.63,1.61,55.7,0.1243,58.69,15.3238,Premium Growth Candidate,Premium Upgrade Offer,Travel Rewards Upgrade,Scale,Control,0.0487,0.0609,0.0078,Moderate Utilization,Moderate Profit,Moderate ROI,1,0
100105,59,36160.2,Full-Time,FL,74,Platinum,Dining,643,15520.18,3850.56,0.2481,0,0.0,0.3977,0,0,0.0105,Low Risk,1414.74,18,78.6,127.28,47.51,109.86,543.75,586.34,0,25.47,0.0,14.15,2.43,8.89,0.1185,-3.12,-0.7879,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0391,0.1065,0.0063,Low Utilization,Low Profit,Negative ROI,0,0
100106,59,78919.91,Full-Time,NC,69,Platinum,Dining,770,24294.14,3597.96,0.1481,0,0.0,0.6891,0,0,0.002,Low Risk,2368.58,25,94.74,673.91,953.79,217.55,57.57,465.76,0,42.63,0.0,23.69,0.43,18.51,0.1576,25.71,6.9675,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.03,0.0456,0.0078,Low Utilization,Low Profit,Moderate ROI,1,0
100107,53,77946.91,Full-Time,TX,28,Savor,Cashback,717,21592.52,10012.45,0.4637,0,0.0,0.519,0,0,0.0081,Low Risk,359.29,4,89.82,33.35,85.57,132.06,56.04,52.27,1,6.47,0.0,8.62,4.87,-7.02,0.1405,-13.63,-2.0809,Dormant but Recoverable,Reactivation Bonus,$50 Spend Reactivation Bonus,Do Not Launch,Not Eligible,0.0046,0.1285,-0.0195,Moderate Utilization,Negative Profit,Negative ROI,0,0
100108,44,74292.66,Full-Time,FL,83,Quicksilver,Grocery,703,20692.81,2892.85,0.1398,0,0.0,0.6058,0,0,0.0035,Low Risk,5014.6,83,60.42,1613.87,1141.95,383.91,289.3,1585.57,0,90.26,0.0,85.25,0.61,4.4,0.134,-17.48,-3.2612,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0675,0.0389,0.0009,Low Utilization,Low Profit,Negative ROI,0,0
100109,55,53759.61,Part-Time,NJ,57,Platinum,Travel,653,15801.89,8789.01,0.5562,0,0.0,0.5972,1,0,0.0305,Moderate Risk,2726.66,36,75.74,601.94,1241.37,8.43,773.14,101.78,0,49.08,0.0,27.27,16.08,5.73,0.1725,-84.29,-15.1329,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0507,0.1635,0.0021,Moderate Utilization,Low Profit,Negative ROI,0,0
100110,34,93661.84,Full-Time,NY,80,Quicksilver,Low APR,717,24353.3,7975.71,0.3275,1,4629.5,0.5111,1,0,0.0096,Low Risk,2553.46,31,82.37,198.93,301.7,455.99,860.77,736.08,0,45.96,94.52,43.41,4.59,92.48,0.0719,64.91,17.9806,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Scale,Treatment,0.0273,0.0852,0.0362,Moderate Utilization,Moderate Profit,Moderate ROI,1,0
100111,59,34359.91,Self-Employed,MA,7,Platinum,Travel,601,11629.75,5295.03,0.4553,1,4191.39,0.444,2,0,0.0758,Moderate Risk,2434.83,32,76.09,858.08,471.29,358.6,343.53,403.33,0,43.83,85.57,24.35,24.08,80.97,0.1193,-43.1,-12.7515,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0709,0.1541,0.0333,Moderate Utilization,Moderate Profit,Negative ROI,0,0
100112,48,64366.71,Full-Time,FL,17,Savor,Cashback,691,19609.47,7061.37,0.3601,0,0.0,0.5154,0,0,0.0081,Low Risk,3260.43,46,70.88,1072.56,1198.13,7.35,143.91,838.49,0,58.69,0.0,78.25,3.43,-22.99,0.1076,-55.54,-9.8826,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0507,0.1097,-0.0071,Moderate Utilization,Negative Profit,Negative ROI,0,0
100113,43,52217.48,Part-Time,CA,86,Platinum,Grocery,644,16342.13,7466.72,0.4569,0,0.0,0.5005,0,0,0.0177,Low Risk,2417.46,31,77.98,1592.39,183.49,76.02,115.1,450.45,0,43.51,0.0,24.17,7.93,11.41,0.1067,-18.29,-5.1813,Loyal High-Value Customer,Retention Loyalty Benefit,Statement Credit / Loyalty Perk,Do Not Launch,Not Eligible,0.0463,0.143,0.0047,Moderate Utilization,Low Profit,Negative ROI,0,0
100114,45,49788.28,Student,FL,120,Platinum,Grocery,613,11558.71,6176.97,0.5344,1,3465.34,0.2752,2,0,0.0785,Moderate Risk,1976.08,37,53.41,656.71,390.68,177.55,58.68,692.46,0,35.57,70.75,19.76,29.09,57.47,0.096,-34.13,-6.7053,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0397,0.1241,0.0291,Moderate Utilization,Moderate Profit,Negative ROI,0,0
100115,48,79227.13,Part-Time,FL,16,Quicksilver,Cashback,719,17678.84,176.79,0.01,0,0.0,0.7705,0,0,0.002,Low Risk,3830.54,57,67.2,63.79,1575.05,556.89,476.32,1158.49,0,68.95,0.0,65.12,0.02,3.81,0.0595,-6.86,-1.212,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0483,0.0022,0.001,Low Utilization,Low Profit,Negative ROI,0,0
100116,22,104041.07,Student,NJ,5,Secured,Travel,609,17886.72,10086.32,0.5639,1,4890.7,0.4032,2,0,0.0631,Moderate Risk,6284.36,92,68.31,2982.74,387.21,687.33,1056.74,1170.33,0,113.12,99.85,37.71,38.19,137.07,0.1512,-201.54,-134.36,Core Customer,Standard Engagement Offer,Standard Cashback Reminder,Do Not Launch,Not Eligible,0.0604,0.0969,0.0218,Moderate Utilization,High Profit,Negative ROI,0,0
